name,lat,long
"Perth, W.A.",-31.9505269,115.8604572
Naracoorte Australia,-36.9602102,140.7413243
6697.0,,
"Woonona, Wollongong",-34.341667,150.906111
Islam religion,37.09024,-95.712891
"Adelaide, SA, Australia",-34.9284989,138.6007456
The Lobster Cave,-37.985616,145.034253
"Born Newcastle, Live L.A.",34.0522342,-118.2436849
"Toowoomba, Australia",-27.5598212,151.9506696
Northern NSW Australia ,-29.2758152,153.0147578
"Canberra, ACT 🐨",-35.2809368,149.1300092
"Jakarta Capital Region, Indonesia",-6.2087634,106.845599
The Area,37.035691,-95.6154991
6708.0,,
Newcastle. Australia,-32.9282712,151.7816802
"Mid North Coast, NSW",-31.2385626,152.6383524
melb,-37.8136276,144.9630576
"Brooklyn, NY. Melbourne, AUS",40.6781784,-73.9441579
somewhere in ....,37.0248437,-94.7353649
6714.0,,
"Hunter Valley, NSW, Australia.",-32.1932173,151.700565
Aotearoa NZ,-40.900557,174.885971
Newcastle. NSW,-32.9282712,151.7816802
6718.0,,
The white bits of Australia,-33.857376,151.180204
"Geelong, Australia!",-38.1499181,144.3617186
"Clifton Hill,  Australia",-37.789,144.999
6722.0,,
"Hunter Valley, NSW, Australia",-32.1932173,151.700565
6724.0,,
World Is My Oyster,45.22376269999999,-123.1996149
"Hawthorne, Brisbane, Australia",-27.467,153.058
6727.0,,
"brisbane, Australia",-27.4697707,153.0251235
6729.0,,
bondi,-33.8914755,151.2766845
"Hornsby, Sydney",-33.70489999999999,151.09901
Boston 🔁 NYC,42.3600825,-71.0588801
"Ngunnawal, Ngambri & Ngarigu country, Canberra",-35.175833,149.109167
"Colombo, Sri Lanka ",6.9270786,79.861243
6735.0,,
Lap,40.7176139,-73.9902341
6737.0,,
"Melbourne, Australia 🐨",-37.836059,144.922785
"Floreat, Perth, W Australia",-31.938,115.794
6740.0,,
"Mackay, Australia",-21.1424956,149.1821469
"Authorised by Michael McCormack, The Nationals, Wagga Wagga.",-35.1081264,147.3712875
Canberra Bubble,-35.2809368,149.1300092
Aust Parliament House Canberra,-35.3082237,149.1243923
6745.0,,
"Mildura, Australia",-34.2080167,142.1245535
"born Caracas, living Bendigo ",10.4805937,-66.90360629999999
"Lower EP, SA",-34.4458132,135.5251982
On a great southern land.,32.501639,-86.216585
Australianapolis,-34.9246468,138.5974936
A little east of Punt Rd oval,-37.8221127,144.9881645
"Port Augusta, South Australia",-32.4952339,137.7894394
"Jeollanamdo, South Korea",34.8679,126.991
"albury, australia",-36.0737293,146.9135418
6755.0,,
6756.0,,
Thurgoona Australia,-36.05,146.983333
6758.0,,
Brisbane West,-27.4697707,153.0251235
6760.0,,
6761.0,,
"Holsworthy, Sydney, Australia",-33.9565362,150.9498811
An Australian zoo,-26.8357181,152.963113
"Belgrave, Melbourne",-37.912067,145.3558
"Townsville, QLD, Australia",-19.2589635,146.8169483
6766.0,,
6767.0,,
Melbourne Oz,-37.8136276,144.9630576
6769.0,,
6770.0,,
"Redfern, NSW",-33.89333999999999,151.20461
Canberra via Belgium,51.1500097,4.9126607
"Melbourne, Victoria, AU",-37.8136276,144.9630576
"Glenelg North, Adelaide",-34.971,138.517
6775.0,,
"Quietly plotting on Bundjalung Land, Gold Coast, Qld, Australia",-28.016667,153.4
"N.S.W. Australia, Dungog",-32.4046634,151.7524146
"o town, australia",-37.8789602,145.1625705
"Paekawakawa/Southern Suburbs, Pōneke/Wellington",-41.3368166,174.7704273
6780.0,,
6781.0,,
"Manly, NSW, Australia",-33.8060158,151.2947775
"Cammeraygal country, Sydney.",-33.8688197,151.2092955
Why?,32.26553550000001,-112.7397195
Grenfell,51.5140585,-0.2158184
"Wanganui, New Zealand",-39.9300887,175.0478901
Bougainville Island,-6.375391899999999,155.3807101
Serenity Now,35.855174,-97.425038
"Queenstown, Adelaide",-34.8607571,138.5099711
sydney / london,51.49126210000001,-0.1719361
"Surf Coast Victoria, Australia",-38.3128176,143.9976775
"Washington, DC - Bangkok ",38.9022542,-77.0600058
6793.0,,
6794.0,,
"Canberra, AU",-35.2809368,149.1300092
"Penrith, Australia",-33.75,150.7
"Sydney, Syangja, Nepal",-33.8688197,151.2092955
"Sunshine, Victoria",-37.781,144.832
"Beams up & down to cloud 3, th",36.289385,-97.2999808
6800.0,,
around,37.921195,-95.40585899999999
6802.0,,
6803.0,,
6804.0,,
6805.0,,
Sydney | New York,43.2994285,-74.21793260000001
6807.0,,
Myocum. NSW,-28.5985151,153.5039021
In the studio painting. ,43.5545649,-79.58132669999999
6810.0,,
Birranga (Melbourne) Australia,-37.8136276,144.9630576
"Fairview Park, SA",-34.7999009,138.7316925
"Authorised by Carolyn J Crossman, Sydney, New South Wales, Australia",-33.8688197,151.2092955
Queensland & the world,-27.9572417,153.4255161
Tumbi Beach ,-33.365,151.443
6816.0,,
"Ipswich Qld 4300, Australia",-27.6453606,152.908824
6818.0,,
"Meanjin (Brisbane), QLD",-27.4697707,153.0251235
6820.0,,
GEELONG ,-38.1499181,144.3617186
"Brunswick, Northcote, Fitzroy",-37.801111,144.978889
6823.0,,
Garramilla (Darwin) My town.,-12.4634403,130.8456418
6825.0,,
inside route 66 and I40 in northern arizona,35.2101119,-111.6067316
6827.0,,
6828.0,,
6829.0,,
Runnymede,51.444481,-0.5660309
Kamino,45.5971371,-73.72225279999999
"Perth, Westem Australia",-31.9505269,115.8604572
NYC via Laramie,40.7127753,-74.0059728
"Pawnee, IL",39.5917186,-89.58037390000001
"Sandhurst, Melbourne",-38.081,145.207
The Fourth Estate ,38.896983,-77.03116899999999
"Mosman, Sydney, NSW",-33.829075,151.24409
"Melborne, Australia",-37.8136276,144.9630576
"North Little Rock, AR",34.769536,-92.2670941
6840.0,,
"Melb, AU",-37.8136276,144.9630576
"Perth (arse end), Australia",-31.9505269,115.8604572
Neverland,49.2640198,-123.173305
"Singleton, New South Wales, AU",-32.5694741,151.1788155
"Cattai, NSW",-33.5561,150.91205
6846.0,,
"near Fremantle, Australia",-32.0569,115.7439
Cuba (Inner North Melbourne),-37.8136276,144.9630576
Highlands,36.75300319999999,-95.9347894
Streets of Western Sydney ,-33.8688197,151.2092955
6851.0,,
"No, I don't live in Sydney or Melbourne. Stop asking.",-33.8688197,151.2092955
Sydney/Manila,14.56282,120.9951288
"Canberra, ACT, AUS",-35.2809368,149.1300092
Blackburn Vic,-37.826,145.151
6856.0,,
Ol'  Canberra town,-35.2809368,149.1300092
6858.0,,
Port Kennedy WA,-32.369,115.736
6860.0,,
"Lennox Head, NSW, Australia",-28.8,153.583333
6862.0,,
Ottawa Canada,45.4215296,-75.69719309999999
Bowral NSW Australia,-34.479167,150.418056
Conservative Land,36.6631035,-96.3404298
"Sydney, New South Wales 🇦🇺",-33.8688197,151.2092955
southern Western Australia,-34.0556829,116.0413889
"Point Chevalier, Auckland",-36.862213,174.7085142
6869.0,,
s/Singapore/Sydney/,-33.8688197,151.2092955
"Adelaide, AUS ✈️ LA",-34.9284989,138.6007456
Melbourne / On a plane / bike,-37.8021483,144.9470199
Sydney • Edinburgh,-33.8746707,151.2081842
Rainbow region,33.9750286,-86.0153596
Bolwarra,-32.7092375,151.5778481
Northern NSW.,-29.2758152,153.0147578
Brisbane Oz.,-27.4697707,153.0251235
"Terrigal, Central Coast ",-33.448011,151.444461
the land downunder,40.9451554,-73.06749769999999
6880.0,,
Albany Western Australia,-35.0275298,117.883959
Brisbane Q,-27.4697707,153.0251235
Rotterdam - Melbourne ,51.9244201,4.4777326
Hilltop Village hut. QLD AUST,-20.9175738,142.7027956
Pōneke,-41.2864603,174.776236
Pluto,37.7102092,-80.9928068
From The Shire,38.98083099999999,-84.4020341
Canberra and Sydney,-35.2776905,149.1287459
6889.0,,
6890.0,,
"Richmond, Melbourne",-37.823,144.998
Melbourne / NYC,40.758195,-73.98087799999999
"The Wagga, Australia",-35.1081689,147.3598323
"Berringa, Victoria, Australia",-37.7760414,143.6840179
"Sunshine Coast, QLD",-26.65,153.066667
Mooloolaba,-26.682,153.118
Glasgow/Perth ,55.86145339999999,-4.2716804
"Turrbal land, Queensland",-20.9175738,142.7027956
6899.0,,
Yoga Yoga Yoga: The Universe,34.0259432,-118.4903208
6901.0,,
6902.0,,
6903.0,,
Bogan in NYC,40.7469036,-73.9819699
6905.0,,
melbs,-37.8136276,144.9630576
6907.0,,
6908.0,,
Currency Creek SA,-35.4373405,138.7586849
"Ivanhoe, Victoria",-37.7703,145.0457
6911.0,,
"Perth, WA ",-31.9505269,115.8604572
Moulamein NSW Australia,-35.1006316,144.0600611
"Makassar, Indonesia",-5.147665099999999,119.4327314
"Geraldton, Western Australia",-28.7773715,114.6149715
West Coast Tassie,-42.3712271,145.6796602
"Brisbane, AU (Turrbal land)",-27.4697707,153.0251235
"Brisbane, the city I love. ",-27.4691658,153.0261785
"Punta del Este, Uruguay",-34.9368789,-54.9281496
Oui... non.,45.539658,-73.6306329
Western Civilisation ,37.3217699,-122.0508975
Redfern,34.6757789,-82.83359469999999
"Hectorville, Adelaide SA 🇦🇺",-34.8929224,138.6652086
"Rutherford, NSW",-32.715278,151.525
6925.0,,
6926.0,,
Wherever,28.3197956,-80.7289342
Hornsby Ku-ring-gai Area,-33.7026271,151.1125393
"Clifton Hill, Melbourne",-37.789,144.999
Next to Clive in Fairfax,38.9176479,-77.02201219999999
6931.0,,
"Brisbane, AU",-27.4697707,153.0251235
6933.0,,
Sydney AU,-33.8688197,151.2092955
North Sentinel Island,11.5503652,92.2335066
"Lismore, New South Wales",-28.8093154,153.2882876
"Wellington, New South Wales",-32.5520391,148.9492902
6938.0,,
6939.0,,
6940.0,,
"Perth, WA.",-31.9505269,115.8604572
Fremantle ,25.7816106,-80.2807522
"Swan View, Perth (WA)",-31.888,116.049
"Flemington, Melbourne",-37.785,144.928
"Wayward Pines, Idaho",44.0682019,-114.7420408
6946.0,,
"nundah, australia",-27.402,153.066
"Near Melbourne, Australia",-37.8136276,144.9630576
"World square, Sydney",-33.8771813,151.2068788
"Logan Central, Brisbane",-27.642222,153.106944
Melbourne I London I New York City,40.7398476,-73.9902068
Cayman Islands,19.3133,-81.2546
Syd via Perth,-33.9399228,151.1752764
"Griffith University, Brisbane",-27.5433237,153.0655366
6955.0,,
"Belfast, Northern Ireland",54.59728500000001,-5.93012
REP,36.756713,-96.0133252
"Gold Coast. Qld, Australia",-28.016667,153.4
Country Victoria Australia,-35.9249646,145.4988833
melbourne; nagoya; sevilla; dortmund; tianjin,39.3433574,117.3616476
Mount Beauty,-36.7358203,147.1768206
6962.0,,
australia qld,-20.9175738,142.7027956
"Port Douglas, Qld, Australia",-16.483611,145.465278
6965.0,,
"Melbourne, on Wurundjeri land",-37.8025757,145.0044112
Ararat,39.70243929999999,44.2990761
"Williamstown, Australia",-37.861,144.885
Melbourne + Canberra,-35.2776503,149.1288859
melbourneVIC / adelaideSA ,-37.8136276,144.9630576
Inner Western Sydney,-33.8584827,151.1286686
North Fitzroy North,-37.784,144.986
6973.0,,
Twin Peaks,36.062686,-95.88584399999999
6975.0,,
6976.0,,
"Newcastle,  Australia",-32.9282712,151.7816802
In the produce aisle,47.1820525,-122.4846199
Melbourne / Ninety Mile Beach,-37.8136276,144.9630576
"Pind Melbourne, Australia",-38.026903,145.305037
"Bellingen, NSW, Australia",-30.4522423,152.8979566
"NZ, Aus",-33.86512940000001,151.2078883
"Bulli, Wollongong",-34.334167,150.913333
6984.0,,
"Bondi, Sydney, Australia",-33.8914755,151.2766845
6986.0,,
Canterbury,51.280233,1.0789089
Australia/Canada/Antarctica,-82.862752,135.0
"Fawkner, Melbourne",-37.707,144.968
6990.0,,
"Sydney, Downunder",-33.8688197,151.2092955
Australia House London,51.5127209,-0.115452
7010,38.6899733,-121.2950828
6994.0,,
"adl, AUS",-34.9461557,138.5332378
Somewhere In Time,37.0248437,-94.7353649
"Bogan, NSW",-31.6879664,146.741207
Home is S.E. Q'ld,-27.5683435,151.9562109
Eurovision,40.7520972,-73.9869636
"Armadale, VIC",-37.857,145.021
7001.0,,
"Radelaide, SA",-34.9284989,138.6007456
"Benowa, Gold Coast",-28.0073194,153.3829896
South Coast NSW Australia,-36.6806101,149.6564494
7005.0,,
"Noongar land, Australia",-32.0253019,115.9466943
7007.0,,
New Zealand ,-40.900557,174.885971
7009.0,,
"Dubbo, NSW.",-32.2315018,148.6329645
Lismore,-28.8093154,153.2882876
Melbourne. My home town.,-37.8085479,144.9607565
7013.0,,
Aboriginal land,44.4708256,-78.3662228
Australia & NYC,40.7512239,-73.98390479999999
Mid North Coast NSW Australia,-31.2385626,152.6383524
"Dublin, London, Perth (Aus)",53.3498053,-6.2603097
East Maitland,-32.749,151.576
Down under.,41.2525316,-95.9648076
Sydney. Australia,-33.8688197,151.2092955
"Wurundjeri land, AKA Melbourne 🇦🇺",-37.8136276,144.9630576
"Sydney, Australia, ex-NYC",-33.8688197,151.2092955
7023.0,,
"Hobart,Tasmania,Australia",-42.8821377,147.3271949
Victoria/QLD,-27.583333,153.3
"Penrith, NSW",-33.75,150.7
White Pyorreah Gum Valley WA,47.7510741,-120.7401385
Sydney (Cadigal Wangal land),-33.8688197,151.2092955
"Bristol, United Kingdom",51.454513,-2.58791
"Ararat, Victoria",-37.2846464,142.9316441
geelong,-38.1499181,144.3617186
"Wallumedegal country, Sydney",-33.8688197,151.2092955
World heritage area west of Sydney.,-33.8688197,151.2092955
"Traralgon, Victoria, Australia",-38.2033531,146.519786
34 Breese St Brunswick,-37.7620888,144.962001
"Kihikihi, Waipa District",-38.0374152,175.34511
7037.0,,
"Melburn, Australia",-37.8136276,144.9630576
NSW Central Coast,-33.3208415,151.2335592
Eora (Sydney),-33.89183970000001,151.1928791
Shock and Awe,41.5856259,-73.05064569999999
"Trivandrum, IND; Brisbane, AUS",8.5241391,76.9366376
"Box Hill, Melbourne",-37.8215,145.126
"Sydney, Australia  ",-33.8688197,151.2092955
"Canberra, ACT Australia",-35.2809368,149.1300092
SCG,36.3525991,-94.1798505
Adelaide ,-34.9284989,138.6007456
Sydney (Gadigal land),-33.8688197,151.2092955
7049.0,,
"Peregian Beach, QLD, AU",-26.480556,153.095556
"Albury, NSW, Australia",-36.0737293,146.9135418
"Burnie - Somerset, Tasmania",-41.0597309,145.8937224
Port Fairy,-38.3810122,142.2292907
"Upper Mount Gravatt, QLD, Aust",-27.555278,153.079722
downunder,41.6144674,-93.7330786
melbourne. australia,-37.8136276,144.9630576
7057.0,,
Elysium,30.2677199,-97.7365961
Beckomberga,59.357062,17.9003389
"Coburg, Melbourne, Australia",-37.7438,144.9645
7061.0,,
"Melb, Aust",-37.8136276,144.9630576
7063.0,,
7064.0,,
7065.0,,
" Melbourne, Australia.",-37.8136276,144.9630576
City of London,51.5123443,-0.0909852
Toilet,37.0121238,-95.9344861
Prospect Vale Tasmania,-41.481,147.126
3rd Rock From The Sun,33.3945681,-104.5229281
7071.0,,
Woolgoolga (Woopi) NSW,-30.1111879,153.2013042
Coal River,38.3355922,-81.84094
"Sydney(ish), Australia",-33.896483,151.181243
Newcastle/Sydney,-33.868338,151.210336
"Wurundjeri land (aka Melbourne, Australia)",-37.8136276,144.9630576
PA,41.2033216,-77.1945247
"Queensland , Australia",-20.9175738,142.7027956
7079.0,,
"Werris Creek, New South Wales",-31.333333,150.65
North Queensland,-20.7722295,144.7851531
Melbourne & Brisbane Australia,-27.475121,153.0163843
Kings Langley NSW,-33.7497644,150.933643
"-33.696987,151.303344",-33.6969116,151.3037942
7085.0,,
Coral Cove...Coastal Bundaberg,-24.8872496,152.4849397
Picton Australia,-34.183333,150.6
Ausland,42.4822187,-123.3545201
"Currumbin, Gold Coast",-28.136,153.483
"South Melbourne, Australia",-37.835,144.96
Hervey Bay Q.,-25.2937203,152.7625553
Capital Country,36.0613999,-95.91810559999999
Australia   ,-25.274398,133.775136
"NewYork&29.975° N,31.138° E",40.7127753,-74.0059728
"Madison, WI",43.0730517,-89.4012302
7096.0,,
"Townsville, queensland",-19.2589635,146.8169483
Milton Keynes/Chipping Norton ,52.0406224,-0.7594171
"Port Lincoln, South Australia",-34.7239963,135.8611498
Lucky to call Geelong home. ,-38.1402023,144.3553566
7101.0,,
"Terre Haute, IN",39.4667034,-87.41390919999999
"Toowong, Brisbane",-27.487,152.984
Japan/Australia,-31.9538668,115.8555683
7105.0,,
"Rimini, Emilia Romagna",44.0678288,12.5695158
On Planet Ocean,32.524608,-84.92967300000001
Central West NSW Australia,-33.3208415,151.2335592
"Sydney, Australia 🇦🇺",-33.8688197,151.2092955
melbourne 🇦🇺,-37.8136276,144.9630576
7111.0,,
7112.0,,
7113.0,,
"Valhalla, NY",41.0748188,-73.77513259999999
Dystopia,36.084529,-95.959052
Sydney 🇦🇺 LA 🇺🇸,-33.8688197,151.2092955
Inner West,-33.8584827,151.1286686
7118.0,,
Port Macquarie/Sydney,-31.4270974,152.8987813
Global Investment Manager,43.4476719,-79.6935812
"Adelaide Hills, Australia",-34.9062557,138.8397403
NSW FNC / Wellington NZ,-31.2532183,146.921099
Isle of Gods ,33.9503668,-78.4877224
"Windy Wellington, EnZed",-41.2864603,174.776236
Melbourne Oz #Bunurong Land,-38.1391541,145.1235303
Lost In Time,40.7470271,-88.5115175
Australia – Asia | Pacific,-37.818009,144.958898
London - Sydney - Lyon,51.5073509,-0.1277583
California/Cascadia,32.7536809,-117.0839528
rUK ,41.9613941,-87.7549337
Lismore NSW,-28.8093154,153.2882876
7132.0,,
italy,41.87194,12.56738
"Dunbar, Scotland",56.002087,-2.516737
"Third Rock, The Solar System",37.5907944,-122.34771
"Brisbane, Queensland, Aus.",-27.4697707,153.0251235
"Oregon City, OR",45.3363593,-122.6048473
Hope Island,-27.8669,153.362
Central Coast NSW: Darkinjung land,-33.2737844,151.4294821
"Jerrabomberra, Canberra",-35.3482824,149.1991375
Unanderra,-34.453611,150.844722
Lake Macquarie,-33.0311225,151.5603244
7143.0,,
EST,36.1155024,-95.9078703
7145.0,,
By the creek.,32.7022492,-97.8262515
"Cairns, QLD, Australia",-16.9185514,145.7780548
Adelaide | South Australia,-34.9284989,138.6007456
7149.0,,
Rivets Field,42.3243236,-88.9550433
"Mount Barker, SA",-35.0809029,138.8634671
"Blue Mountains, New South Wales",-33.409983,150.3037323
Aruba,12.52111,-69.968338
"Sydney - Wollongong, Australia",-34.4054039,150.87843
7155.0,,
sydney AU,-33.8688197,151.2092955
"Buderim, Q",-26.685,153.053
"Footscray, Melbourne",-37.798,144.899
7159.0,,
"Bellevue Hill, Sydney",-33.88101,151.25253
7161.0,,
"Düsseldorf, Germany",51.2277411,6.7734556
7163.0,,
"Westlake, Brisbane",-27.55,152.916667
New York (via Melbourne AUS),40.7062246,-74.01245469999999
7166.0,,
In the clouds.,43.7201574,-71.3219206
"-41.27844, 174.77664",-41.2784083,174.7764318
"Bunbury, Western Australia",-33.325636,115.6396494
"London, episodically",51.5073509,-0.1277583
"Solapur, Maharashtra ",17.6599188,75.9063906
Nothern Hemisphere,43.214231,-77.438898
7173.0,,
"Boone, IA",42.0597047,-93.8802273
7175.0,,
York,39.9625984,-76.727745
"Endon, England",53.07521500000001,-2.1126649
New York! Yeah!,40.7198383,-73.9903874
Left of Centre,43.64672789999999,-79.92230769999999
7180.0,,
Somewhere in the land of Oz,36.1946784,-81.87799509999999
"Bangkok Yai, Bangkok",13.7341183,100.4761897
Bihar ,25.0960742,85.31311939999999
7184.0,,
Auckland. Aotearoa NZ,-36.8484597,174.7633315
London & Paris via Sydney town,51.5073509,-0.1277583
 Canada,56.130366,-106.346771
7188.0,,
"Brighton, UK",50.82253000000001,-0.137163
7190.0,,
"London, England, European Union",51.4956033,-0.127883
GC Australia.,-28.016667,153.4
7193.0,,
"Port Macquarie, New South Wale",-31.433333,152.9
7195.0,,
7196.0,,
Bangkok e Kuala Lumpur,13.7563309,100.5017651
Sydney & Los Angeles,34.0490993,-118.4473802
"Olympia, WA",47.0378741,-122.9006951
7200.0,,
"Qld, Australia",-20.9175738,142.7027956
7202.0,,
"Junee, New South Wales",-34.8651781,147.5805276
7204.0,,
"Folsom, CA",38.6779591,-121.1760583
"Flatbush, Brooklyn",40.6414876,-73.9593998
"Key West FL, Dc , Bogota Co",24.5550593,-81.7799871
London aka Graft City,51.5073509,-0.1277583
Footscray - MEL - AU,-37.798,144.899
Sydney!,-33.8688197,151.2092955
Bris Vegas Baby!!!,-27.4697707,153.0251235
In Tibet with Yeti,30.1533605,88.7878678
"Nottingham, United Kingdom",52.95478319999999,-1.1581086
perth western australia,-31.9505269,115.8604572
Singapura | Singapore🇸🇬,1.3553794,103.8677444
7216.0,,
Vegan ,37.685697,-97.337327
"perth, land of oz.",-31.9505269,115.8604572
7219.0,,
7220.0,,
7221.0,,
"Cammeraygal+Gadigal land, SYD",-33.8688197,151.2092955
7223.0,,
"Perth, Westralia",-31.9505269,115.8604572
Melbourne- Arts centre,-37.820183,144.9681048
"Watauga, TX",32.8579056,-97.25473710000001
Buffalo,42.88644679999999,-78.8783689
7228.0,,
7229.0,,
Australia - Scotland,-33.6395909,151.290404
"Kampala, Uganda",0.3475964,32.5825197
"Deadhorse, Alaska",70.20019959999999,-148.4597191
7233.0,,
The Rain Coast,48.6659375,-123.4074326
